# This is a copy of the file produced by the Alaska Interagency Coordination Center (AICC)
# Chris Waigl, cwaigl@alaska.edu, July 2025
ID,FireSeason,Month,Day,SitReportDate,ProtectionUnit,NewFires,OutFires,ActiveFires,TotalFires,TotalAcres
,2024,5,24,20240524,CRS,0,0,1,1,180
,2024,5,24,20240524,DAS,0,0,2,3,0.9
,2024,5,24,20240524,FAS,0,1,6,21,4154
,2024,5,24,20240524,KKS,0,0,1,10,1
,2024,5,24,20240524,MSS,0,0,0,20,5.9
,2024,5,24,20240524,TAS,0,0,1,5,162
,2024,5,24,20240524,TNF,0,0,2,2,0.2
,2024,5,25,20240525,GAD,0,0,1,1,0.5
,2024,5,25,20240525,MID,1,0,4,19,47.6
,2024,5,25,20240525,UYD,0,0,2,2,0.11
,2024,5,25,20240525,CRS,0,0,1,1,180
,2024,5,25,20240525,DAS,0,2,0,4,0.9
,2024,5,25,20240525,FAS,0,0,5,21,4099
,2024,5,25,20240525,KKS,0,0,1,10,1
,2024,5,25,20240525,MSS,0,0,0,20,5.9
,2024,5,25,20240525,TAS,0,0,1,5,162
,2024,5,25,20240525,TNF,0,1,1,2,0.2
,2024,5,26,20240526,GAD,0,0,1,1,0.5
,2024,5,26,20240526,MID,0,0,4,19,47.6
,2024,5,26,20240526,UYD,0,0,2,2,0.11
,2024,5,26,20240526,CRS,0,0,1,1,180
,2024,5,26,20240526,DAS,0,2,0,4,0.9
,2024,5,26,20240526,FAS,1,1,5,22,4099
,2024,5,26,20240526,KKS,0,0,1,10,1
,2024,5,26,20240526,MSS,0,0,0,20,5.9
,2024,5,26,20240526,TAS,0,0,1,5,162
,2024,5,26,20240526,TNF,0,0,1,2,0.2
,2024,5,27,20240527,GAD,2,0,3,3,90
,2024,5,27,20240527,MID,0,0,4,19,47.6
,2024,5,27,20240527,UYD,0,0,2,2,0.11
,2024,5,27,20240527,CRS,0,0,1,1,180
,2024,5,27,20240527,DAS,0,0,0,4,0.9
,2024,5,27,20240527,FAS,0,0,5,22,4099
,2024,5,27,20240527,KKS,0,0,1,10,1
,2024,5,27,20240527,MSS,0,0,0,20,5.9
,2024,5,27,20240527,TAS,0,0,2,6,162
,2024,5,27,20240527,TNF,0,0,1,2,0.2
,2024,5,28,20240528,GAD,0,0,2,2,595
,2024,5,28,20240528,MID,0,0,4,19,47.6
,2024,5,28,20240528,UYD,0,0,2,2,0.11
,2024,5,28,20240528,CRS,0,0,1,1,180
,2024,5,28,20240528,DAS,1,0,1,5,1.2
,2024,5,28,20240528,FAS,0,1,3,22,4099
,2024,5,28,20240528,KKS,1,0,2,11,1
,2024,5,28,20240528,MSS,0,0,0,20,5.9
,2024,5,28,20240528,TAS,0,0,2,6,162
,2024,5,28,20240528,TNF,0,0,1,2,0.2
,2024,5,29,20240529,GAD,0,0,2,2,1600
,2024,5,29,20240529,MID,0,0,4,19,47.6
,2024,5,29,20240529,UYD,0,0,2,2,0.1
,2024,5,29,20240529,CRS,0,0,1,1,180
,2024,5,29,20240529,DAS,0,0,1,5,1.2
,2024,5,29,20240529,FAS,0,0,3,22,4099
,2024,5,29,20240529,KKS,1,0,3,12,1.4
,2024,5,29,20240529,MSS,0,0,0,20,5.9
,2024,5,29,20240529,TAS,0,0,2,6,162
,2024,5,29,20240529,CGF,0,1,0,1,0.1
,2024,5,29,20240529,TNF,0,0,1,2,0.2
,2024,5,30,20240530,GAD,0,0,2,2,2200
,2024,5,30,20240530,MID,0,0,4,19,47.6
,2024,5,30,20240530,UYD,0,0,2,2,0.1
,2024,5,30,20240530,CRS,0,0,1,1,180
,2024,5,30,20240530,DAS,0,0,1,5,1.2
,2024,5,30,20240530,FAS,0,0,3,22,4099
,2024,5,30,20240530,KKS,0,0,3,12,1.4
,2024,5,30,20240530,MSS,1,0,1,21,6
,2024,5,30,20240530,TAS,0,0,2,6,162
,2024,5,30,20240530,CGF,0,1,0,1,0.1
,2024,5,30,20240530,TNF,0,0,1,2,0.2
,2024,5,31,20240531,GAD,0,0,2,2,2200
,2024,5,31,20240531,MID,0,0,4,19,47.6
,2024,5,31,20240531,UYD,0,0,2,2,0.1
,2024,5,31,20240531,CRS,0,0,1,1,180
,2024,5,31,20240531,DAS,0,0,1,5,1.2
,2024,5,31,20240531,FAS,0,0,3,22,4099
,2024,5,31,20240531,KKS,1,1,3,13,1.5
,2024,5,31,20240531,MSS,1,0,1,21,6
,2024,5,31,20240531,TAS,0,0,2,6,162
,2024,5,31,20240531,CGF,0,0,0,1,0.1
,2024,5,31,20240531,TNF,0,0,1,2,0.2
,2024,6,1,20240601,GAD,1,0,3,3,2200
,2024,6,1,20240601,MID,0,0,4,19,47.6
,2024,6,1,20240601,UYD,0,0,2,2,0.1
,2024,6,1,20240601,CRS,2,1,2,4,180.3
,2024,6,1,20240601,DAS,0,0,1,5,1.2
,2024,6,1,20240601,FAS,0,0,3,22,4099
,2024,6,1,20240601,KKS,0,0,3,13,1.5
,2024,6,1,20240601,MSS,0,0,1,21,6
,2024,6,1,20240601,TAS,0,0,2,6,162
,2024,6,1,20240601,CGF,0,0,0,1,0.1
,2024,6,1,20240601,TNF,0,0,1,2,0.2
,2024,6,2,20240602,GAD,0,0,3,3,1819
,2024,6,2,20240602,MID,0,0,4,19,47.6
,2024,6,2,20240602,UYD,0,0,2,2,0.1
,2024,6,2,20240602,CRS,0,0,1,4,180.3
,2024,6,2,20240602,DAS,0,0,1,5,1.2
,2024,6,2,20240602,FAS,0,0,3,22,4099
,2024,6,2,20240602,KKS,1,1,3,14,1.6
,2024,6,2,20240602,MSS,0,0,1,21,6
,2024,6,2,20240602,TAS,0,0,2,6,162
,2024,6,2,20240602,CGF,0,0,0,1,0.1
,2024,6,2,20240602,TNF,0,0,1,2,0.2
,2024,6,3,20240603,GAD,0,0,3,3,1899
,2024,6,3,20240603,MID,0,0,4,19,47.6
,2024,6,3,20240603,UYD,0,0,2,2,0.1
,2024,6,3,20240603,CRS,0,0,1,4,226
,2024,6,3,20240603,DAS,0,0,1,5,1.2
,2024,6,3,20240603,FAS,0,0,3,22,4099
,2024,6,3,20240603,KKS,1,0,5,16,1.8
,2024,6,3,20240603,MSS,0,0,1,21,6
,2024,6,3,20240603,TAS,0,0,2,6,181
,2024,6,3,20240603,CGF,0,0,0,1,0.1
,2024,6,3,20240603,TNF,0,0,1,2,0.2
,2024,6,4,20240604,GAD,0,0,3,3,1899
,2024,6,4,20240604,MID,0,0,4,19,47.6
,2024,6,4,20240604,UYD,0,0,2,2,0.1
,2024,6,4,20240604,CRS,0,0,1,4,226
,2024,6,4,20240604,DAS,0,0,1,5,1.2
,2024,6,4,20240604,FAS,0,0,3,22,4099
,2024,6,4,20240604,KKS,1,0,6,17,1.9
,2024,6,4,20240604,MSS,0,0,1,21,6
,2024,6,4,20240604,TAS,0,0,1,6,181
,2024,6,4,20240604,CGF,0,0,0,1,0.1
,2024,6,4,20240604,TNF,0,0,1,2,0.2
,2024,6,5,20240605,GAD,0,0,3,3,1908
,2024,6,5,20240605,MID,0,0,6,21,47.8
,2024,6,5,20240605,UYD,0,0,2,2,0.1
,2024,6,5,20240605,CRS,0,0,1,4,226
,2024,6,5,20240605,DAS,0,0,1,5,1.2
,2024,6,5,20240605,FAS,0,1,3,23,4099
,2024,6,5,20240605,KKS,1,2,5,18,2
,2024,6,5,20240605,MSS,0,0,1,21,6
,2024,6,5,20240605,TAS,0,0,1,6,181
,2024,6,5,20240605,CGF,0,0,0,1,0.1
,2024,6,5,20240605,TNF,0,0,1,2,0.2
,2024,6,6,20240606,GAD,0,0,3,3,1908
,2024,6,6,20240606,MID,0,0,6,21,325
,2024,6,6,20240606,UYD,1,0,3,3,3
,2024,6,6,20240606,CRS,0,0,1,4,226
,2024,6,6,20240606,DAS,1,0,1,5,1.2
,2024,6,6,20240606,FAS,0,0,4,24,4100
,2024,6,6,20240606,KKS,0,0,5,18,2
,2024,6,6,20240606,MSS,0,0,1,21,6
,2024,6,6,20240606,TAS,0,0,1,6,181
,2024,6,6,20240606,CGF,0,0,0,1,0.1
,2024,6,6,20240606,TNF,0,0,1,2,0.2
,2024,6,7,20240607,GAD,0,0,3,3,1908
,2024,6,7,20240607,MID,0,0,6,21,325
,2024,6,7,20240607,UYD,1,0,4,4,7.9
,2024,6,7,20240607,CRS,0,0,1,4,226
,2024,6,7,20240607,DAS,0,0,1,5,1.2
,2024,6,7,20240607,FAS,0,1,3,24,4100
,2024,6,7,20240607,KKS,1,2,4,19,2.1
,2024,6,7,20240607,MSS,0,1,0,21,6
,2024,6,7,20240607,TAS,0,0,1,6,181
,2024,6,7,20240607,CGF,0,0,0,1,0.1
,2024,6,7,20240607,TNF,0,0,1,2,0.2
,2024,6,8,20240608,GAD,0,0,3,3,1908
,2024,6,8,20240608,MID,0,0,6,21,325
,2024,6,8,20240608,TAD,1,0,1,1,0.5
,2024,6,8,20240608,UYD,0,0,4,4,7.9
,2024,6,8,20240608,CRS,0,0,1,4,226
,2024,6,8,20240608,DAS,0,0,1,5,1.2
,2024,6,8,20240608,FAS,0,0,3,24,4100
,2024,6,8,20240608,KKS,0,0,4,19,2.1
,2024,6,8,20240608,MSS,0,0,0,21,6
,2024,6,8,20240608,TAS,0,0,1,6,181
,2024,6,8,20240608,CGF,0,0,0,1,0.1
,2024,6,8,20240608,TNF,0,0,1,2,0.2
,2024,6,9,20240609,GAD,0,0,4,4,1908
,2024,6,9,20240609,MID,1,6,1,22,1325
,2024,6,9,20240609,TAD,0,0,1,1,0.5
,2024,6,9,20240609,UYD,1,0,5,5,23
,2024,6,9,20240609,CRS,1,1,1,5,226
,2024,6,9,20240609,DAS,0,0,1,5,1.2
,2024,6,9,20240609,FAS,0,0,3,24,4100
,2024,6,9,20240609,KKS,2,1,5,21,2.3
,2024,6,9,20240609,MSS,0,0,0,21,6
,2024,6,9,20240609,TAS,0,0,1,6,181
,2024,6,9,20240609,CGF,0,0,0,1,0.1
,2024,6,9,20240609,TNF,0,0,1,2,0.2
,2024,6,10,20240610,GAD,0,0,4,4,1908
,2024,6,10,20240610,MID,0,0,1,22,6959
,2024,6,10,20240610,TAD,0,0,1,1,0.5
,2024,6,10,20240610,UYD,0,0,5,5,68
,2024,6,10,20240610,CRS,0,0,1,5,226
,2024,6,10,20240610,DAS,0,1,0,5,1.2
,2024,6,10,20240610,FAS,1,1,3,24,4100
,2024,6,10,20240610,KKS,0,1,4,21,2.3
,2024,6,10,20240610,MSS,0,0,0,21,6
,2024,6,10,20240610,TAS,0,0,1,6,181
,2024,6,10,20240610,CGF,0,0,0,1,0.1
,2024,6,10,20240610,TNF,0,0,1,2,0.2
,2024,6,11,20240611,GAD,0,0,4,4,1908
,2024,6,11,20240611,MID,0,0,1,22,24304
,2024,6,11,20240611,TAD,0,0,1,1,0.5
,2024,6,11,20240611,UYD,0,1,4,5,68
,2024,6,11,20240611,CRS,0,0,1,5,226
,2024,6,11,20240611,DAS,0,0,0,5,1.2
,2024,6,11,20240611,FAS,0,0,3,25,4100
,2024,6,11,20240611,KKS,0,0,4,21,2.3
,2024,6,11,20240611,MSS,0,0,0,21,6
,2024,6,11,20240611,TAS,0,0,1,6,181
,2024,6,11,20240611,CGF,0,0,0,1,0.1
,2024,6,11,20240611,TNF,0,1,0,2,0.2
,2024,6,12,20240612,GAD,1,0,5,5,1988
,2024,6,12,20240612,MID,2,0,3,24,24304
,2024,6,12,20240612,TAD,0,0,1,1,0.5
,2024,6,12,20240612,UYD,0,0,4,5,68
,2024,6,12,20240612,CRS,0,0,1,5,226
,2024,6,12,20240612,DAS,0,0,0,5,1.2
,2024,6,12,20240612,FAS,0,0,3,25,4100
,2024,6,12,20240612,KKS,0,0,4,21,2.3
,2024,6,12,20240612,MSS,0,0,0,21,6
,2024,6,12,20240612,TAS,0,0,1,6,181
,2024,6,12,20240612,CGF,0,0,0,1,0.1
,2024,6,12,20240612,TNF,0,0,0,2,0.2
,2024,6,13,20240613,GAD,1,0,5,5,2326
,2024,6,13,20240613,MID,0,1,2,24,33051
,2024,6,13,20240613,TAD,0,0,1,1,0.5
,2024,6,13,20240613,UYD,0,0,4,5,260
,2024,6,13,20240613,CRS,0,0,1,5,226
,2024,6,13,20240613,DAS,0,0,0,5,1.2
,2024,6,13,20240613,FAS,0,0,3,25,4100
,2024,6,13,20240613,KKS,0,2,2,21,2.3
,2024,6,13,20240613,MSS,0,0,0,21,6
,2024,6,13,20240613,TAS,0,0,1,6,181
,2024,6,13,20240613,CGF,0,0,0,1,0.1
,2024,6,13,20240613,TNF,0,0,0,2,0.2
,2024,6,14,20240614,GAD,2,0,7,7,4376
,2024,6,14,20240614,MID,0,0,2,24,33051
,2024,6,14,20240614,TAD,0,0,1,1,0.5
,2024,6,14,20240614,UYD,0,0,4,5,312
,2024,6,14,20240614,CRS,0,0,1,5,226
,2024,6,14,20240614,DAS,0,0,0,5,1.2
,2024,6,14,20240614,FAS,0,0,3,25,4100
,2024,6,14,20240614,KKS,2,2,2,23,2.5
,2024,6,14,20240614,MSS,0,0,0,21,6
,2024,6,14,20240614,TAS,0,0,1,6,181
,2024,6,14,20240614,CGF,0,0,0,1,0.1
,2024,6,14,20240614,TNF,0,0,0,2,0.2
,2024,6,15,20240615,GAD,0,0,7,7,9026
,2024,6,15,20240615,MID,0,0,2,24,33051
,2024,6,15,20240615,TAD,0,0,1,1,0.5
,2024,6,15,20240615,UYD,0,0,4,5,312
,2024,6,15,20240615,CRS,0,0,1,5,227
,2024,6,15,20240615,DAS,0,0,0,5,1.2
,2024,6,15,20240615,FAS,0,0,3,25,4100
,2024,6,15,20240615,KKS,1,0,3,24,2.6
,2024,6,15,20240615,MSS,0,0,0,21,6
,2024,6,15,20240615,TAS,0,0,1,6,181
,2024,6,15,20240615,CGF,0,0,0,1,0.1
,2024,6,15,20240615,TNF,0,0,0,2,0.2
,2024,6,16,20240616,GAD,0,0,7,7,10198
,2024,6,16,20240616,MID,0,0,2,24,33051
,2024,6,16,20240616,TAD,0,0,1,1,0.5
,2024,6,16,20240616,UYD,1,0,5,6,314
,2024,6,16,20240616,CRS,1,0,2,6,227
,2024,6,16,20240616,DAS,0,0,0,5,1.2
,2024,6,16,20240616,FAS,0,0,3,25,4100
,2024,6,16,20240616,KKS,0,0,3,24,2.6
,2024,6,16,20240616,MSS,0,0,0,21,6
,2024,6,16,20240616,TAS,0,0,1,6,181
,2024,6,16,20240616,CGF,0,0,0,1,0.1
,2024,6,16,20240616,TNF,0,0,0,2,0.2
,2024,6,17,20240617,GAD,0,0,7,7,19065
,2024,6,17,20240617,MID,0,0,2,24,33051
,2024,6,17,20240617,TAD,0,0,1,1,0.5
,2024,6,17,20240617,UYD,2,0,7,8,417
,2024,6,17,20240617,CRS,0,1,1,6,227
,2024,6,17,20240617,DAS,0,0,0,5,1.2
,2024,6,17,20240617,FAS,0,0,3,25,4100
,2024,6,17,20240617,KKS,1,0,4,25,2.7
,2024,6,17,20240617,MSS,0,0,0,21,6
,2024,6,17,20240617,SWS,4,0,4,4,22
,2024,6,17,20240617,TAS,0,0,1,6,181
,2024,6,17,20240617,CGF,0,0,0,1,0.1
,2024,6,17,20240617,TNF,0,0,0,2,0.2
,2024,6,18,20240618,GAD,1,0,8,8,19565
,2024,6,18,20240618,MID,0,0,2,24,33051
,2024,6,18,20240618,TAD,0,0,1,1,0.5
,2024,6,18,20240618,UYD,2,0,9,10,1213
,2024,6,18,20240618,CRS,1,1,2,7,227
,2024,6,18,20240618,DAS,0,0,0,5,1.2
,2024,6,18,20240618,FAS,0,0,2,25,4100
,2024,6,18,20240618,KKS,0,3,1,25,2.7
,2024,6,18,20240618,MSS,2,0,2,23,6.2
,2024,6,18,20240618,SWS,17,0,21,21,974
,2024,6,18,20240618,TAS,0,0,1,6,181
,2024,6,18,20240618,CGF,0,0,0,1,0.1
,2024,6,18,20240618,TNF,0,1,0,3,0.3
,2024,6,19,20240619,GAD,2,0,10,10,20105
,2024,6,19,20240619,MID,1,0,3,25,35944
,2024,6,19,20240619,TAD,1,0,2,2,20
,2024,6,19,20240619,UYD,1,0,10,11,2061
,2024,6,19,20240619,CRS,0,0,2,7,227
,2024,6,19,20240619,DAS,0,0,0,5,1.2
,2024,6,19,20240619,FAS,0,0,2,25,4100
,2024,6,19,20240619,KKS,2,1,2,27,2.9
,2024,6,19,20240619,MSS,0,0,2,23,6.2
,2024,6,19,20240619,SWS,6,0,26,26,2099
,2024,6,19,20240619,TAS,0,0,1,6,181
,2024,6,19,20240619,CGF,0,0,0,1,0.1
,2024,6,19,20240619,TNF,0,0,0,3,0.3
,2024,6,20,20240620,GAD,0,0,10,10,20990
,2024,6,20,20240620,MID,0,0,3,25,38503
,2024,6,20,20240620,TAD,1,0,3,3,37
,2024,6,20,20240620,UYD,3,0,13,14,3113
,2024,6,20,20240620,CRS,0,0,2,7,227
,2024,6,20,20240620,DAS,0,0,0,5,1.2
,2024,6,20,20240620,FAS,0,0,2,25,4100
,2024,6,20,20240620,KKS,0,0,2,27,2.9
,2024,6,20,20240620,MSS,0,0,1,23,6.2
,2024,6,20,20240620,SWS,1,0,27,26,4413
,2024,6,20,20240620,TAS,0,0,1,6,181
,2024,6,20,20240620,CGF,0,0,0,1,0.1
,2024,6,20,20240620,TNF,0,0,0,3,0.3
,2024,6,21,20240621,GAD,0,0,10,10,20977
,2024,6,21,20240621,MID,1,0,4,26,40032
,2024,6,21,20240621,TAD,3,0,6,6,50
,2024,6,21,20240621,UYD,1,0,13,15,4700
,2024,6,21,20240621,CRS,0,0,2,7,227
,2024,6,21,20240621,DAS,1,1,0,6,1.3
,2024,6,21,20240621,FAS,0,0,2,25,4100
,2024,6,21,20240621,KKS,0,0,2,27,2.9
,2024,6,21,20240621,MSS,0,0,1,23,6.2
,2024,6,21,20240621,SWS,0,0,27,27,9041
,2024,6,21,20240621,TAS,0,0,1,6,181
,2024,6,21,20240621,CGF,0,0,0,1,0.1
,2024,6,21,20240621,TNF,0,0,0,3,0.3
,2024,6,22,20240622,GAD,3,0,13,13,24987
,2024,6,22,20240622,MID,2,0,6,28,42230
,2024,6,22,20240622,TAD,1,0,7,7,53.6
,2024,6,22,20240622,UYD,0,0,13,15,4732
,2024,6,22,20240622,CRS,0,0,2,7,227
,2024,6,22,20240622,DAS,0,0,0,6,1.3
,2024,6,22,20240622,FAS,1,0,3,26,4102
,2024,6,22,20240622,KKS,2,0,4,29,3.1
,2024,6,22,20240622,MSS,0,0,1,23,6.2
,2024,6,22,20240622,SWS,3,0,30,30,23983
,2024,6,22,20240622,TAS,0,0,1,6,181
,2024,6,22,20240622,CGF,0,0,0,1,0.1
,2024,6,22,20240622,TNF,0,0,0,3,0.3
,2024,6,23,20240623,GAD,13,0,26,26,25854
,2024,6,23,20240623,MID,0,0,6,28,45229
,2024,6,23,20240623,TAD,1,0,7,8,569
,2024,6,23,20240623,UYD,0,0,13,15,5745
,2024,6,23,20240623,CRS,0,0,2,7,227
,2024,6,23,20240623,DAS,0,0,1,6,1.3
,2024,6,23,20240623,FAS,0,0,3,26,4102
,2024,6,23,20240623,KKS,1,0,4,29,3.1
,2024,6,23,20240623,MSS,1,0,2,24,6.2
,2024,6,23,20240623,SWS,0,0,30,31,26632
,2024,6,23,20240623,TAS,0,0,2,7,181
,2024,6,23,20240623,CGF,0,0,0,1,0.1
,2024,6,23,20240623,TNF,0,0,0,4,0.4
,2024,6,24,20240624,GAD,3,0,29,29,26306
,2024,6,24,20240624,MID,0,0,5,28,51194
,2024,6,24,20240624,TAD,2,0,9,10,577
,2024,6,24,20240624,UYD,0,0,13,15,6456
,2024,6,24,20240624,CRS,0,0,2,7,227
,2024,6,24,20240624,DAS,1,0,2,7,1.4
,2024,6,24,20240624,FAS,0,1,2,26,4102
,2024,6,24,20240624,KKS,3,0,7,32,3.4
,2024,6,24,20240624,MSS,2,0,4,26,7.4
,2024,6,24,20240624,SWS,1,0,31,32,27706
,2024,6,24,20240624,TAS,0,0,2,7,181
,2024,6,24,20240624,CGF,0,0,0,1,0.1
,2024,6,24,20240624,TNF,0,0,0,4,0.4
,2024,6,25,20240625,GAD,0,0,29,29,26267
,2024,6,25,20240625,MID,0,0,5,28,59245
,2024,6,25,20240625,TAD,2,0,11,12,651
,2024,6,25,20240625,UYD,1,0,14,16,6801
,2024,6,25,20240625,CRS,1,0,3,8,227
,2024,6,25,20240625,DAS,0,0,2,7,1.4
,2024,6,25,20240625,FAS,4,0,6,30,4103
,2024,6,25,20240625,KKS,0,1,6,32,3.4
,2024,6,25,20240625,MSS,0,1,3,26,7.4
,2024,6,25,20240625,SWS,1,0,32,33,32509
,2024,6,25,20240625,TAS,0,0,2,7,181
,2024,6,25,20240625,CGF,0,0,0,1,0.1
,2024,6,25,20240625,TNF,0,0,0,4,0.4
,2024,6,26,20240626,GAD,0,0,29,29,27618
,2024,6,26,20240626,MID,0,0,5,28,69256
,2024,6,26,20240626,TAD,1,0,12,13,3288
,2024,6,26,20240626,UYD,5,0,19,21,10410
,2024,6,26,20240626,CRS,0,0,2,8,227
,2024,6,26,20240626,DAS,0,0,2,7,1.4
,2024,6,26,20240626,FAS,2,1,6,31,4103
,2024,6,26,20240626,KKS,0,1,6,32,3.4
,2024,6,26,20240626,MSS,2,0,5,28,8
,2024,6,26,20240626,SWS,3,0,33,36,31850
,2024,6,26,20240626,TAS,1,0,3,8,181
,2024,6,26,20240626,CGF,1,0,1,2,0.2
,2024,6,26,20240626,TNF,0,0,0,4,0.4
,2024,6,27,20240627,GAD,3,0,31,32,31636
,2024,6,27,20240627,MID,0,0,5,28,86243
,2024,6,27,20240627,TAD,0,0,12,13,9487
,2024,6,27,20240627,UYD,4,0,23,25,21282
,2024,6,27,20240627,CRS,0,1,2,8,227
,2024,6,27,20240627,DAS,1,0,3,8,1.5
,2024,6,27,20240627,FAS,3,1,8,34,4203
,2024,6,27,20240627,KKS,0,2,6,32,3.4
,2024,6,27,20240627,MSS,0,3,2,28,10.5
,2024,6,27,20240627,SWS,2,1,35,39,42283
,2024,6,27,20240627,TAS,2,0,5,10,213
,2024,6,27,20240627,CGF,1,0,1,2,0.2
,2024,6,27,20240627,TNF,0,0,0,5,0.5
,2024,6,28,20240628,GAD,2,0,33,34,44471
,2024,6,28,20240628,MID,0,0,5,28,107717
,2024,6,28,20240628,TAD,4,0,16,17,11216
,2024,6,28,20240628,UYD,1,0,24,26,23148
,2024,6,28,20240628,CRS,0,0,2,8,227
,2024,6,28,20240628,DAS,0,0,3,8,1.5
,2024,6,28,20240628,FAS,4,2,10,38,4605
,2024,6,28,20240628,KKS,3,0,3,35,3.7
,2024,6,28,20240628,MSS,0,1,1,28,8.8
,2024,6,28,20240628,SWS,0,2,33,39,42340
,2024,6,28,20240628,TAS,1,0,7,12,413
,2024,6,28,20240628,CGF,0,0,1,2,0.2
,2024,6,28,20240628,TNF,0,1,0,5,0.5
,2024,6,29,20240629,GAD,2,0,33,34,48083
,2024,6,29,20240629,MID,0,0,5,28,120198
,2024,6,29,20240629,TAD,1,0,17,18,33212
,2024,6,29,20240629,UYD,0,0,24,26,41023
,2024,6,29,20240629,CRS,0,0,2,8,227
,2024,6,29,20240629,DAS,0,1,2,8,1.5
,2024,6,29,20240629,FAS,2,0,12,40,6207
,2024,6,29,20240629,KKS,0,0,3,35,3.7
,2024,6,29,20240629,MSS,0,1,1,28,8.8
,2024,6,29,20240629,SWS,1,1,33,39,47833
,2024,6,29,20240629,TAS,0,0,7,12,438
,2024,6,29,20240629,CGF,0,0,1,2,0.2
,2024,6,29,20240629,TNF,0,1,0,5,0.5
,2024,6,30,20240630,GAD,1,0,34,35,51299
,2024,6,30,20240630,MID,0,0,5,28,128281
,2024,6,30,20240630,TAD,2,0,20,21,45752
,2024,6,30,20240630,UYD,2,0,26,28,47446
,2024,6,30,20240630,CRS,0,0,2,8,227
,2024,6,30,20240630,DAS,0,1,2,8,1.5
,2024,6,30,20240630,FAS,0,0,12,40,7083
,2024,6,30,20240630,KKS,1,0,4,36,58.7
,2024,6,30,20240630,MSS,2,0,3,31,159
,2024,6,30,20240630,SWS,0,0,33,39,47833
,2024,6,30,20240630,TAS,0,0,7,12,438
,2024,6,30,20240630,CGF,0,0,1,2,0.2
,2024,6,30,20240630,TNF,0,1,0,5,0.5
,2024,7,1,20240701,GAD,0,0,33,34,60360
,2024,7,1,20240701,MID,2,0,7,30,146199
,2024,7,1,20240701,TAD,3,1,22,24,69424
,2024,7,1,20240701,UYD,6,0,32,34,95270
,2024,7,1,20240701,CRS,0,0,2,8,227
,2024,7,1,20240701,DAS,2,0,4,10,8.6
,2024,7,1,20240701,FAS,0,0,12,40,9779
,2024,7,1,20240701,KKS,1,0,5,37,39
,2024,7,1,20240701,MSS,2,2,3,33,159
,2024,7,1,20240701,SWS,0,1,32,39,47007
,2024,7,1,20240701,TAS,1,0,8,13,438
,2024,7,1,20240701,CGF,0,0,1,2,0.2
,2024,7,1,20240701,TNF,0,1,0,5,0.5
,2024,7,2,20240702,GAD,5,0,38,39,60529
,2024,7,2,20240702,MID,0,0,7,30,161203
,2024,7,2,20240702,TAD,0,0,22,24,76771
,2024,7,2,20240702,UYD,0,0,32,34,98975
,2024,7,2,20240702,CRS,0,0,2,8,227
,2024,7,2,20240702,DAS,0,0,4,10,8.6
,2024,7,2,20240702,FAS,0,1,11,40,13280
,2024,7,2,20240702,KKS,1,0,6,38,39
,2024,7,2,20240702,MSS,0,0,3,33,159
,2024,7,2,20240702,SWS,0,0,32,39,47594
,2024,7,2,20240702,TAS,1,0,8,13,1350
,2024,7,2,20240702,CGF,0,0,1,2,0.2
,2024,7,2,20240702,TNF,0,1,0,5,0.5
,2024,7,3,20240703,GAD,2,2,38,41,62559
,2024,7,3,20240703,MID,0,0,7,30,165421
,2024,7,3,20240703,TAD,1,0,22,25,77179
,2024,7,3,20240703,UYD,0,0,32,34,101679
,2024,7,3,20240703,CRS,0,0,2,8,227
,2024,7,3,20240703,DAS,0,0,4,10,12.6
,2024,7,3,20240703,FAS,0,1,11,40,13280
,2024,7,3,20240703,KKS,0,0,7,39,39
,2024,7,3,20240703,MSS,2,1,4,35,183
,2024,7,3,20240703,SWS,0,0,32,39,48357
,2024,7,3,20240703,TAS,0,0,8,13,1350
,2024,7,3,20240703,CGF,0,0,1,2,0.2
,2024,7,3,20240703,TNF,0,0,0,5,0.5
,2024,7,4,20240704,GAD,0,0,38,41,72646
,2024,7,4,20240704,MID,0,0,7,30,165618
,2024,7,4,20240704,TAD,0,0,23,25,97301
,2024,7,4,20240704,UYD,1,0,32,34,130628
,2024,7,4,20240704,CRS,0,0,2,8,227
,2024,7,4,20240704,DAS,0,0,4,10,12.6
,2024,7,4,20240704,FAS,1,0,12,41,16367
,2024,7,4,20240704,KKS,2,4,5,41,39
,2024,7,4,20240704,MSS,0,2,2,36,168
,2024,7,4,20240704,SWS,0,0,32,39,48509
,2024,7,4,20240704,TAS,0,3,4,12,1350
,2024,7,4,20240704,CGF,0,0,1,2,0.2
,2024,7,4,20240704,TNF,0,0,1,6,0.5
,2024,7,5,20240705,GAD,0,1,37,41,72558
,2024,7,5,20240705,MID,0,0,7,30,172816
,2024,7,5,20240705,TAD,0,1,22,25,97307
,2024,7,5,20240705,UYD,0,1,31,34,130627
,2024,7,5,20240705,CRS,0,0,2,8,227
,2024,7,5,20240705,DAS,0,0,4,10,8.6
,2024,7,5,20240705,FAS,0,0,12,41,16367
,2024,7,5,20240705,KKS,1,0,6,42,39
,2024,7,5,20240705,MSS,0,0,2,36,168
,2024,7,5,20240705,SWS,0,0,33,40,48509
,2024,7,5,20240705,TAS,0,0,4,12,1350
,2024,7,5,20240705,CGF,0,0,1,2,0.2
,2024,7,5,20240705,TNF,0,0,1,6,0.6
